web-scraper-order,web-scraper-start-url,featured,featured-href,recommended,recommended-href
"1581309473-941","https://www.youtube.com/user/ColliderVideos/videos","The Guilds Have Spoken, But Will the Academy Listen? - For Your Consideration","https://www.youtube.com/watch?v=Dip-8yqq9ww","Jimmy Fallon Blew a Chance to Date Nicole Kidman
              
            
            
              
    
    
    
    
      
        
    
    
      
        The Tonight Show Starring Jimmy Fallon
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=qtsNbxgPngA"
"1581309447-890","https://www.youtube.com/user/ColliderVideos/videos","Dolittle Movie Review: Robert Downey Jr. Talks to Animals and Gives a Colonic","https://www.youtube.com/watch?v=Q-8erbnuHkE","VFX Artist Breaks Down the Best Visual Effects Oscars Nominees | WIRED
              
            
            
              
    
    
    
    
      
        
    
    
      
        WIRED
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          472K views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=sN5LYwrVMW0"
"1581309443-885","https://www.youtube.com/user/ColliderVideos/videos","2020 Oscar Nominations: Surprises and Snubs - For Your Consideration","https://www.youtube.com/watch?v=ltmQp6nQ8eE","Mark Hamill in Conversation with Frank Oz
              
            
            
              
    
    
    
    
      
        
    
    
      
        92nd Street Y
      
      

    
      
    

    
    
    
  
        •
      
      
        
          478K views","https://www.youtube.com/watch?v=BNYdNM3mIyM"
"1581309430-861","https://www.youtube.com/user/ColliderVideos/videos","Booksmart Q&A: Olivia Wilde, Kaitlyn Dever, Beanie Feldstein - Collider + Arclight FYC Series","https://www.youtube.com/watch?v=ztXHKGeAa1U","VFX Artist Breaks Down the Best Visual Effects Oscars Nominees | WIRED
              
            
            
              
    
    
    
    
      
        
    
    
      
        WIRED
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          472K views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=sN5LYwrVMW0"
"1581309496-976","https://www.youtube.com/user/ColliderVideos/videos","Promising Young Woman Review (No Spoilers) - Sundance Film Festival 2020","https://www.youtube.com/watch?v=wySPinZiH6k","Mark Hamill in Conversation with Frank Oz
              
            
            
              
    
    
    
    
      
        
    
    
      
        92nd Street Y
      
      

    
      
    

    
    
    
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=BNYdNM3mIyM"
"1581309477-944","https://www.youtube.com/user/ColliderVideos/videos","Taika Waititi talks Jojo Rabbit - Collider FYC Screening Series, presented by Arclight Cinemas","https://www.youtube.com/watch?v=KmNoUhQGsBU","Mark Hamill in Conversation with Frank Oz
              
            
            
              
    
    
    
    
      
        
    
    
      
        92nd Street Y
      
      

    
      
    

    
    
    
  
        •
      
      
        
          478K views","https://www.youtube.com/watch?v=BNYdNM3mIyM"
"1581309447-894","https://www.youtube.com/user/ColliderVideos/videos","Dolittle Movie Review: Robert Downey Jr. Talks to Animals and Gives a Colonic","https://www.youtube.com/watch?v=Q-8erbnuHkE","Mark Hamill in Conversation with Frank Oz
              
            
            
              
    
    
    
    
      
        
    
    
      
        92nd Street Y
      
      

    
      
    

    
    
    
  
        •
      
      
        
          478K views","https://www.youtube.com/watch?v=BNYdNM3mIyM"
"1581309501-979","https://www.youtube.com/user/ColliderVideos/videos","Willow Disney Plus Series: Ron Howard Reveals When It Takes Place","https://www.youtube.com/watch?v=724Kb3t4zMg","Final 3:39 of Game 7 of the 2016 NBA Finals | Cavaliers vs Warriors
              
            
            
              
    
    
    
    
      
        
    
    
      
        NBA
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=wgVOgGLtPtc"
"1581309501-980","https://www.youtube.com/user/ColliderVideos/videos","Willow Disney Plus Series: Ron Howard Reveals When It Takes Place","https://www.youtube.com/watch?v=724Kb3t4zMg","Hide & Seek w/ BTS & Ashton Kutcher
              
            
            
              
    
    
    
    
      
        
    
    
      
        The Late Late Show with James Corden
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=JPS3QC86Jio"
"1581309451-899","https://www.youtube.com/user/ColliderVideos/videos","Leonardo DiCaprio, Brad Pitt, Quentin Tarantino & Crew: Once Upon a Time in Hollywood - Collider FYC","https://www.youtube.com/watch?v=XAd8OKHughw","Avengers Infinity Saga Deleted Scene - Thor Gets the Odin Force Marvel Easter Eggs
              
            
            
              
    
    
    
    
      
        
    
    
      
        Emergency Awesome
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=qK_CueYRCVY"
"1581309542-1046","https://www.youtube.com/user/ColliderVideos/videos","Andy Samberg, Toni Collette and More Sundance Stars Pick New Oscar Categories","https://www.youtube.com/watch?v=ijEfDK-f_B0","All the best bits from the 2020 Film BAFTAs! 🏆 - BBC
              
            
            
              
    
    
    
    
      
        
    
    
      
        BBC
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          1.1M views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=fJD-LpICyr4"
"1581309483-953","https://www.youtube.com/user/ColliderVideos/videos","Summertime Review - Sundance Film Festival 2020","https://www.youtube.com/watch?v=rEyZ8UPdDck","Nick Kyrgios vs Karen Khachanov - Match Highlights (3R) | Australian Open 2020
              
            
            
              
    
    
    
    
      
        
    
    
      
        Australian Open TV
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=00Xl6Q9mWmk"
"1581309536-1038","https://www.youtube.com/user/ColliderVideos/videos","Birds of Prey Review: This Movie Kicks A$$!","https://www.youtube.com/watch?v=mmLHmBvDYXM","Coldplay's FULL Pepsi Super Bowl 50 Halftime Show feat. Beyoncé & Bruno Mars! | NFL
              
            
            
              
    
    
    
    
      
        
    
    
      
        NFL
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=c9cUytejf1k"
"1581309439-877","https://www.youtube.com/user/ColliderVideos/videos","Portrait of a Lady on Fire: Céline Sciamma, Noémie Merlant, Adèle Haenel - Collider x Arclight FYC","https://www.youtube.com/watch?v=iNQTfl2lEnI","Brad Pitt: Award Acceptance Speech | 26th Annual SAG Awards | TNT
              
            
            
              
    
    
    
    
      
        
    
    
      
        TNT
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=cVz12M2awA8"
"1581309506-989","https://www.youtube.com/user/ColliderVideos/videos","Is Best Picture Really Between 1917 and Parasite? - For Your Consideration","https://www.youtube.com/watch?v=2X9MYrw-KfE","Ryan Reynolds & Jake Gyllenhaal Answer the Web's Most Searched Questions | WIRED
              
            
            
              
    
    
    
    
      
        
    
    
      
        WIRED
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          33M views","https://www.youtube.com/watch?v=z2VZ_OGz0RU"
"1581309496-974","https://www.youtube.com/user/ColliderVideos/videos","Promising Young Woman Review (No Spoilers) - Sundance Film Festival 2020","https://www.youtube.com/watch?v=wySPinZiH6k","Speed Round With the Star Wars: The Last Jedi Cast: Light Side vs. Dark Side | Oh My Disney Show
              
            
            
              
    
    
    
    
      
        
    
    
      
        Oh My Disney
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          234K views","https://www.youtube.com/watch?v=KlWXyf4F1lA"
"1581309462-919","https://www.youtube.com/user/ColliderVideos/videos","Star Wars: Duel of the Fates Script Spoiler Review - Rule of Two","https://www.youtube.com/watch?v=gu79_3oOE6Q","Birds of Prey Opening Weekend Box Office - Flop?
              
            
            
              
    
    
    
    
      
        
    
    
      
        Beyond The Trailer
      
      

    
      
    

    
    
    
  
        •
      
      
        
          88K views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=blMmUFURl4o"
"1581309492-965","https://www.youtube.com/user/ColliderVideos/videos","Ben Whishaw Teases How 'No Time to Die' Connects to All of Daniel Craig's Bond Films","https://www.youtube.com/watch?v=J0Q3iQTARhA","Ellen DeGeneres' 86th Oscars Opening
              
            
            
              
    
    
    
    
      
        
    
    
      
        Oscars
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=HUmX6CiMoFk"
"1581309492-966","https://www.youtube.com/user/ColliderVideos/videos","Ben Whishaw Teases How 'No Time to Die' Connects to All of Daniel Craig's Bond Films","https://www.youtube.com/watch?v=J0Q3iQTARhA","Off The Record Ep. 07 ft. Manoj Tiwari, Delhi BJP President
              
            
            
              
    
    
    
    
      
        
    
    
      
        ScoopWhoop Unscripted
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=uQ_lwMGS0nw"
"1581309435-871","https://www.youtube.com/user/ColliderVideos/videos","Little Women Q&A: Greta Gerwig, Saoirse Ronan & Florence Pugh - Collider + Arclight FYC Series","https://www.youtube.com/watch?v=86I5V8Cp9aA","Everything Wrong With Blade: Trinity In 16 Minutes Or Less
              
            
            
              
    
    
    
    
      
        
    
    
      
        CinemaSins
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=Z_vvCIcJuSI"
"1581309518-1007","https://www.youtube.com/user/ColliderVideos/videos","Super Bowl Predictions with Will Ferrell, Alec Baldwin and More","https://www.youtube.com/watch?v=Z0eQnp5Ev8s","Mark Hamill in Conversation with Frank Oz
              
            
            
              
    
    
    
    
      
        
    
    
      
        92nd Street Y
      
      

    
      
    

    
    
    
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=BNYdNM3mIyM"
"1581309496-975","https://www.youtube.com/user/ColliderVideos/videos","Promising Young Woman Review (No Spoilers) - Sundance Film Festival 2020","https://www.youtube.com/watch?v=wySPinZiH6k","""Have you peed in a pool?!"": Kids Ask Robert Downey Jr. Difficult Questions
              
            
            
              
    
    
    
    
      
        
    
    
      
        BBC Radio 1
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          206K views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=jptr-I9h1Rc"
"1581309425-847","https://www.youtube.com/user/ColliderVideos/videos","Collider Video Town Hall with CEO Marc Fernandez","https://www.youtube.com/watch?v=-_kuwqZwVvg","Justin Bieber ft. Quavo: Intentions (Live) - SNL
              
            
            
              
    
    
    
    
      
        
    
    
      
        Saturday Night Live
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=jiJmC_kqXJ8"
"1581309513-995","https://www.youtube.com/user/ColliderVideos/videos","Ron Howard Reflects on Making Solo: ""It Was Almost a Rewrite and a Continuation""","https://www.youtube.com/watch?v=B5o49MHhG-k","E05: Moving In ft. Parents | TSP's Awkward Conversations With Girlfriend | TSP Originals
              
            
            
              
    
    
    
    
      
        
    
    
      
        The Screen Patti
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=N1WpMejyFo4"
"1581309477-946","https://www.youtube.com/user/ColliderVideos/videos","Taika Waititi talks Jojo Rabbit - Collider FYC Screening Series, presented by Arclight Cinemas","https://www.youtube.com/watch?v=KmNoUhQGsBU","Everything Wrong With The Fate of the Furious
              
            
            
              
    
    
    
    
      
        
    
    
      
        CinemaSins
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=uuCo7mHUQJs"
"1581309451-898","https://www.youtube.com/user/ColliderVideos/videos","Leonardo DiCaprio, Brad Pitt, Quentin Tarantino & Crew: Once Upon a Time in Hollywood - Collider FYC","https://www.youtube.com/watch?v=XAd8OKHughw","Actors Roundtable: Adam Driver, Shia LaBeouf, Robert De Niro, Tom Hanks, Jamie Foxx | Close Up
              
            
            
              
    
    
    
    
      
        
    
    
      
        The Hollywood Reporter
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=ibPkLdbG4VU"
"1581309447-895","https://www.youtube.com/user/ColliderVideos/videos","Dolittle Movie Review: Robert Downey Jr. Talks to Animals and Gives a Colonic","https://www.youtube.com/watch?v=Q-8erbnuHkE","Adam Sandler & Kevin Garnett on Uncut Gems
              
            
            
              
    
    
    
    
      
        
    
    
      
        Jimmy Kimmel Live
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=GKKx0YxX6p4"
"1581309470-935","https://www.youtube.com/user/ColliderVideos/videos","Us Writer/Director Jordan Peele - Collider FYC Screening Series, presented by Arclight Cinemas","https://www.youtube.com/watch?v=pdechGsiPvE","Everything Wrong With Blade: Trinity In 16 Minutes Or Less
              
            
            
              
    
    
    
    
      
        
    
    
      
        CinemaSins
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=Z_vvCIcJuSI"
"1581309527-1025","https://www.youtube.com/user/ColliderVideos/videos","The Best of Sundance 2020: Promising Young Woman, Palm Springs and More","https://www.youtube.com/watch?v=9FCxSyhyB5M","Avengers Infinity Saga Deleted Scene - Thor Gets the Odin Force Marvel Easter Eggs
              
            
            
              
    
    
    
    
      
        
    
    
      
        Emergency Awesome
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          636K views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=qK_CueYRCVY"
"1581309527-1021","https://www.youtube.com/user/ColliderVideos/videos","The Best of Sundance 2020: Promising Young Woman, Palm Springs and More","https://www.youtube.com/watch?v=9FCxSyhyB5M","Ellen DeGeneres' 86th Oscars Opening
              
            
            
              
    
    
    
    
      
        
    
    
      
        Oscars
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=HUmX6CiMoFk"
"1581309506-987","https://www.youtube.com/user/ColliderVideos/videos","Is Best Picture Really Between 1917 and Parasite? - For Your Consideration","https://www.youtube.com/watch?v=2X9MYrw-KfE","Actors Roundtable: Chadwick Boseman, Timothée Chalamet, Mahershala Ali, Viggo Mortensen | Close Up
              
            
            
              
    
    
    
    
      
        
    
    
      
        The Hollywood Reporter
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          1.3M views","https://www.youtube.com/watch?v=8kkag-jVdt8"
"1581309513-997","https://www.youtube.com/user/ColliderVideos/videos","Ron Howard Reflects on Making Solo: ""It Was Almost a Rewrite and a Continuation""","https://www.youtube.com/watch?v=B5o49MHhG-k","Lamborghini Race, Winner Keeps Lamborghini
              
            
            
              
    
    
    
    
      
        
    
    
      
        MrBeast
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=KSKJKLmAqpI"
"1581309536-1042","https://www.youtube.com/user/ColliderVideos/videos","Birds of Prey Review: This Movie Kicks A$$!","https://www.youtube.com/watch?v=mmLHmBvDYXM","THE BEST UPCOMING MOVIES 2020 (New Trailers)
              
            
            
              
    
    
    
    
      
        
    
    
      
        KinoCheck International
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          3M views","https://www.youtube.com/watch?v=CZp6HjD8_sE"
"1581309462-905","https://www.youtube.com/user/ColliderVideos/videos","Star Wars: Duel of the Fates Script Spoiler Review - Rule of Two","https://www.youtube.com/watch?v=gu79_3oOE6Q","Honest Trailers | The Oscars (2020)
              
            
            
              
    
    
    
    
      
        
    
    
      
        Screen Junkies
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      

    
      Verified
    

    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=a1ACsKff_sY"
"1581309531-1026","https://www.youtube.com/user/ColliderVideos/videos","Final Oscar Predictions, Including a Parasite Shocker - For Your Consideration","https://www.youtube.com/watch?v=dUeHu7KD0c8","VFX Artist Breaks Down the Best Visual Effects Oscars Nominees | WIRED
              
            
            
              
    
    
    
    
      
        
    
    
      
        WIRED
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          472K views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=sN5LYwrVMW0"
"1581309430-862","https://www.youtube.com/user/ColliderVideos/videos","Booksmart Q&A: Olivia Wilde, Kaitlyn Dever, Beanie Feldstein - Collider + Arclight FYC Series","https://www.youtube.com/watch?v=ztXHKGeAa1U","Jennifer Lopez Breaks Down Her Entire Super Bowl Halftime Show from Pole to Daughter Duet
              
            
            
              
    
    
    
    
      
        
    
    
      
        The Tonight Show Starring Jimmy Fallon
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=WkbfBtm9tsU"
"1581309496-972","https://www.youtube.com/user/ColliderVideos/videos","Promising Young Woman Review (No Spoilers) - Sundance Film Festival 2020","https://www.youtube.com/watch?v=wySPinZiH6k","Ellen DeGeneres' 86th Oscars Opening
              
            
            
              
    
    
    
    
      
        
    
    
      
        Oscars
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=HUmX6CiMoFk"
"1581309518-1003","https://www.youtube.com/user/ColliderVideos/videos","Super Bowl Predictions with Will Ferrell, Alec Baldwin and More","https://www.youtube.com/watch?v=Z0eQnp5Ev8s","Ryan Reynolds & Jake Gyllenhaal Answer the Web's Most Searched Questions | WIRED
              
            
            
              
    
    
    
    
      
        
    
    
      
        WIRED
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=z2VZ_OGz0RU"
"1581309473-940","https://www.youtube.com/user/ColliderVideos/videos","The Guilds Have Spoken, But Will the Academy Listen? - For Your Consideration","https://www.youtube.com/watch?v=Dip-8yqq9ww","Actors Roundtable: Chadwick Boseman, Timothée Chalamet, Mahershala Ali, Viggo Mortensen | Close Up
              
            
            
              
    
    
    
    
      
        
    
    
      
        The Hollywood Reporter
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          1.3M views","https://www.youtube.com/watch?v=8kkag-jVdt8"
"1581309473-936","https://www.youtube.com/user/ColliderVideos/videos","The Guilds Have Spoken, But Will the Academy Listen? - For Your Consideration","https://www.youtube.com/watch?v=Dip-8yqq9ww","All the best bits from the 2020 Film BAFTAs! 🏆 - BBC
              
            
            
              
    
    
    
    
      
        
    
    
      
        BBC
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=fJD-LpICyr4"
"1581309447-891","https://www.youtube.com/user/ColliderVideos/videos","Dolittle Movie Review: Robert Downey Jr. Talks to Animals and Gives a Colonic","https://www.youtube.com/watch?v=Q-8erbnuHkE","Avengers Infinity Saga Deleted Scene - Thor Gets the Odin Force Marvel Easter Eggs
              
            
            
              
    
    
    
    
      
        
    
    
      
        Emergency Awesome
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=qK_CueYRCVY"
"1581309447-892","https://www.youtube.com/user/ColliderVideos/videos","Dolittle Movie Review: Robert Downey Jr. Talks to Animals and Gives a Colonic","https://www.youtube.com/watch?v=Q-8erbnuHkE","Jennifer Lopez Breaks Down Her Entire Super Bowl Halftime Show from Pole to Daughter Duet
              
            
            
              
    
    
    
    
      
        
    
    
      
        The Tonight Show Starring Jimmy Fallon
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=WkbfBtm9tsU"
"1581309536-1044","https://www.youtube.com/user/ColliderVideos/videos","Birds of Prey Review: This Movie Kicks A$$!","https://www.youtube.com/watch?v=mmLHmBvDYXM","Avengers Infinity Saga Deleted Scene - Thor Gets the Odin Force Marvel Easter Eggs
              
            
            
              
    
    
    
    
      
        
    
    
      
        Emergency Awesome
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          636K views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=qK_CueYRCVY"
"1581309513-999","https://www.youtube.com/user/ColliderVideos/videos","Ron Howard Reflects on Making Solo: ""It Was Almost a Rewrite and a Continuation""","https://www.youtube.com/watch?v=B5o49MHhG-k","Mark Hamill in Conversation with Frank Oz
              
            
            
              
    
    
    
    
      
        
    
    
      
        92nd Street Y
      
      

    
      
    

    
    
    
  
        •
      
      
        
          478K views","https://www.youtube.com/watch?v=BNYdNM3mIyM"
"1581309425-849","https://www.youtube.com/user/ColliderVideos/videos","Collider Video Town Hall with CEO Marc Fernandez","https://www.youtube.com/watch?v=-_kuwqZwVvg","Carrey Family Reunion - SNL
              
            
            
              
    
    
    
    
      
        
    
    
      
        Saturday Night Live
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=ECx3wKaujOw"
"1581309439-878","https://www.youtube.com/user/ColliderVideos/videos","Portrait of a Lady on Fire: Céline Sciamma, Noémie Merlant, Adèle Haenel - Collider x Arclight FYC","https://www.youtube.com/watch?v=iNQTfl2lEnI","Jennifer Lopez Breaks Down Her Entire Super Bowl Halftime Show from Pole to Daughter Duet
              
            
            
              
    
    
    
    
      
        
    
    
      
        The Tonight Show Starring Jimmy Fallon
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=WkbfBtm9tsU"
"1581309506-984","https://www.youtube.com/user/ColliderVideos/videos","Is Best Picture Really Between 1917 and Parasite? - For Your Consideration","https://www.youtube.com/watch?v=2X9MYrw-KfE","VFX Artist Breaks Down the Best Visual Effects Oscars Nominees | WIRED
              
            
            
              
    
    
    
    
      
        
    
    
      
        WIRED
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          472K views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=sN5LYwrVMW0"
"1581309531-1027","https://www.youtube.com/user/ColliderVideos/videos","Final Oscar Predictions, Including a Parasite Shocker - For Your Consideration","https://www.youtube.com/watch?v=dUeHu7KD0c8","lofi hip hop radio - beats to relax/study to
              
            
            
              
    
    
    
    
      
        
    
    
      
        ChilledCow
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          24K watching
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        LIVE NOW","https://www.youtube.com/watch?v=hHW1oY26kxQ"
"1581309462-912","https://www.youtube.com/user/ColliderVideos/videos","Star Wars: Duel of the Fates Script Spoiler Review - Rule of Two","https://www.youtube.com/watch?v=gu79_3oOE6Q","Top Gun 2 EXTENDED SUPER BOWL Trailer
              
            
            
              
    
    
    
    
      
        
    
    
      
        Flicks And The City Clips
      
      

    
      
    

    
    
    
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=epgkqPJ_bc0"
"1581309509-991","https://www.youtube.com/user/ColliderVideos/videos","Missing Link: Chris Butler - Collider FYC Screening Series, presented by Arclight Cinemas","https://www.youtube.com/watch?v=PTwqphnUTVE","lofi hip hop radio - beats to relax/study to
              
            
            
              
    
    
    
    
      
        
    
    
      
        ChilledCow
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          24K watching
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        LIVE NOW","https://www.youtube.com/watch?v=hHW1oY26kxQ"
"1581309527-1018","https://www.youtube.com/user/ColliderVideos/videos","The Best of Sundance 2020: Promising Young Woman, Palm Springs and More","https://www.youtube.com/watch?v=9FCxSyhyB5M","Top 5 Super Bowl 54 Commercials You Might Have Missed!
              
            
            
              
    
    
    
    
      
        
    
    
      
        SPORTSNET
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          1M views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=9qWi2zX8Cro"
"1581309492-962","https://www.youtube.com/user/ColliderVideos/videos","Ben Whishaw Teases How 'No Time to Die' Connects to All of Daniel Craig's Bond Films","https://www.youtube.com/watch?v=J0Q3iQTARhA","E05: Moving In ft. Parents | TSP's Awkward Conversations With Girlfriend | TSP Originals
              
            
            
              
    
    
    
    
      
        
    
    
      
        The Screen Patti
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=N1WpMejyFo4"
"1581309425-848","https://www.youtube.com/user/ColliderVideos/videos","Collider Video Town Hall with CEO Marc Fernandez","https://www.youtube.com/watch?v=-_kuwqZwVvg","Actors Roundtable: Chadwick Boseman, Timothée Chalamet, Mahershala Ali, Viggo Mortensen | Close Up
              
            
            
              
    
    
    
    
      
        
    
    
      
        The Hollywood Reporter
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=8kkag-jVdt8"
